,Country,Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
57,Georgia,GEO,--,--,9.809077271,4.708445971,3.138593645,4.119612473,3.531334478,3.727343818,3.648873421,2.275641489,2.373729484,2.275641489,2.867261058,2.009033259,2.399136804,2.877013647,2.750229995,3.391371355,3.416535095,3.377037579,3.211683891,2.914920395,3.459637602,3.967259372,4.258165694,4.685735783,4.392879557,4.470974551,4.409477267,4.991528266
58,Germany,DEU,--,131.5257789,129.7940544,134.3763157,140.7990777,162.2151067,162.4347393,155.6452513,161.7443348,163.3353895,161.4168576,168.7785762,168.3963834,170.5542593,171.7224565,173.3163723,176.9268612,169.7377325,176.9039084,164.4588596,181.5691784,164.6305254,164.8221195,168.80322,152.7137347,157.1241222,169.8582742,180.3055712,179.7137489,192.1813588
59,Ghana,GHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235411188,1.62826072,0.784703962,1.177055942,1.275143938,2.499187636,1.460475834,2.416540831,3.077682044,4.364036197
60,Greece,GRC,0.297541787,0.311760973,0.306455307,0.217902563,0.111122944,0.10017364,0.113950707,0.400317063,1.697141539,2.852702439,3.987083077,3.938209586,4.216359784,4.740975979,5.225131578,5.511421112,6.422880621,7.800178474,8.262970189,6.87481614,7.564562673,9.110764985,8.382176667,7.529524253,5.756459761,6.208688418,8.034874118,9.742347856,9.556520378,10.35782613
61,Grenada,GRD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Guatemala,GTM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Guinea,GIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Guinea-Bissau,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Guyana,GUY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Haiti,HTI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
